lat,lon,uv_month_1,uv_month_2,uv_month_3,uv_month_4,uv_month_5,uv_month_6,uv_month_7,uv_month_8,uv_month_9,uv_month_10,uv_month_11,uv_month_12
36.56,1.82,0.3696633941093969,0.604884437596302,1.0121458625525945,1.413913043478261,1.7919495091164097,2.1520434782608695,2.2085553997194953,1.9157082748948109,1.3780144927536233,0.9098877980364657,0.47682608695652173,0.31868162692847124
36.56,2.82,0.365890603085554,0.597211093990755,1.0018513323983171,1.4091014492753622,1.7869565217391303,2.2065797101449274,2.297685834502104,1.9877840112201963,1.4099710144927535,0.9234361851332398,0.4771884057971014,0.3179663394109397
36.56,3.82,0.361304347826087,0.5928505392912172,0.9938429172510519,1.403449275362319,1.7783309957924265,2.230536231884058,2.3314165497896213,2.0069565217391303,1.4128260869565217,0.9218373071528752,0.47653623188405797,0.3149228611500701
36.56,4.82,0.35835904628330995,0.5873651771956857,0.9916830294530155,1.4009855072463768,1.7895511921458627,2.2485942028985506,2.3672931276297335,2.0246423562412343,1.4094057971014493,0.9237307152875175,0.47608695652173916,0.31360448807854135
36.56,5.82,0.3572791023842917,0.5861016949152542,0.9893267882187938,1.401217391304348,1.7921318373071529,2.2286811594202898,2.3505329593267885,2.010266479663394,1.4052898550724637,0.9187517531556803,0.47444927536231885,0.3113464235624124
36.56,6.82,0.35136044880785416,0.5790138674884437,0.9782468443197756,1.3884347826086956,1.7770827489481065,2.217463768115942,2.342412342215989,1.9976577840112202,1.3887391304347827,0.9098176718092568,0.47186956521739126,0.30684431977559606
36.56,7.82,0.3439831697054698,0.5731741140215717,0.9679943899018232,1.3765942028985507,1.7554277699859746,2.200072463768116,2.343239831697055,1.9910518934081345,1.375463768115942,0.8964936886395513,0.4712173913043478,0.30249649368863957
36.56,8.82,0.34079943899018234,0.5685824345146379,0.9573632538569425,1.366695652173913,1.758639551192146,2.2032028985507246,2.3554277699859747,1.9966619915848527,1.375,0.8906872370266479,0.46915942028985513,0.29872370266479664
37.56,5.82,0.33119214586255263,0.5656086286594761,0.983632538569425,1.3967971014492753,1.7759747545582047,2.193695652173913,2.3006732117812065,1.9712762973352034,1.3775942028985506,0.8806171107994389,0.4430289855072464,0.28900420757363254
37.56,6.82,0.32042075736325387,0.549291217257319,0.9575876577840112,1.3678695652173913,1.7573492286115007,2.14831884057971,2.2481206171107995,1.9149789621318372,1.333391304347826,0.8561290322580645,0.42873913043478257,0.2797615708274895
37.56,7.82,0.3153295932678822,0.5462557781201849,0.9471528751753157,1.3595652173913044,1.7394109396914446,2.1388115942028985,2.240266479663394,1.9002945301542777,1.3263623188405798,0.8505610098176719,0.43091304347826087,0.27687237026647965
