YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20200913,6.992,0.434,3.456,0.242,2.490,0.326,6.268,0.583,4.482,0.661,1.681,0.197,1.186,0.201,0.780,302.0
20200914,7.144,0.433,3.517,0.240,1.674,0.305,6.422,0.578,2.987,0.600,1.747,0.195,0.782,0.177,0.566,294.6
20200915,6.940,0.428,3.412,0.237,3.334,0.351,6.194,0.571,6.063,0.738,1.665,0.193,1.631,0.230,0.939,298.4
20200916,7.096,0.426,3.475,0.235,3.468,0.357,6.353,0.566,6.341,0.752,1.734,0.191,1.731,0.235,0.992,290.8
20200917,7.541,0.426,3.670,0.234,3.663,0.368,6.817,0.563,6.810,0.774,1.928,0.190,1.927,0.244,0.976,275.5
20200918,7.688,0.423,3.728,0.232,3.748,0.371,6.963,0.557,7.003,0.781,1.997,0.188,2.008,0.247,1.005,269.1
20200919,7.446,0.417,3.605,0.228,3.613,0.361,6.696,0.549,6.709,0.759,1.895,0.185,1.899,0.239,1.005,272.8
20200920,7.170,0.411,3.468,0.225,3.188,0.338,6.394,0.540,5.911,0.701,1.781,0.183,1.658,0.218,0.865,277.7
20200921,7.051,0.406,3.403,0.222,2.587,0.314,6.260,0.533,4.752,0.639,1.735,0.180,1.311,0.196,0.745,278.3
20200922,6.700,0.399,3.232,0.218,2.653,0.311,5.881,0.525,4.795,0.639,1.593,0.178,1.285,0.196,0.855,286.1
20200923,6.686,0.395,3.217,0.215,2.592,0.303,5.859,0.518,4.742,0.617,1.591,0.175,1.293,0.188,0.753,283.6
20200924,6.789,0.392,3.254,0.212,2.779,0.312,5.958,0.512,5.080,0.643,1.638,0.173,1.397,0.199,0.908,277.5
20200925,6.472,0.386,3.100,0.209,2.589,0.297,5.620,0.504,4.698,0.609,1.513,0.171,1.268,0.187,0.833,284.4
20200926,6.155,0.379,2.947,0.205,2.274,0.277,5.283,0.496,4.101,0.560,1.391,0.168,1.087,0.169,0.726,292.1
20200927,5.820,0.373,2.787,0.201,2.549,0.283,4.931,0.487,4.537,0.587,1.266,0.165,1.170,0.180,0.824,301.3
20200928,5.537,0.367,2.651,0.198,2.628,0.285,4.634,0.480,4.590,0.599,1.164,0.163,1.152,0.187,0.996,309.4
20200929,6.164,0.368,2.924,0.197,2.951,0.302,5.273,0.477,5.323,0.634,1.407,0.162,1.420,0.198,1.010,282.2
20200930,5.987,0.362,2.836,0.194,2.853,0.294,5.085,0.470,5.119,0.618,1.342,0.159,1.351,0.193,0.992,285.1
20201001,5.938,0.358,2.805,0.191,2.490,0.278,5.029,0.462,4.443,0.574,1.328,0.157,1.166,0.177,0.925,283.5
20201002,5.185,0.350,2.461,0.187,2.479,0.268,4.256,0.453,4.288,0.566,1.052,0.154,1.060,0.176,1.004,310.6
20201003,5.458,0.347,2.574,0.185,1.916,0.243,4.529,0.448,3.365,0.488,1.155,0.152,0.857,0.147,0.749,295.1
20201004,5.374,0.343,2.529,0.182,2.526,0.268,4.440,0.442,4.435,0.562,1.128,0.150,1.127,0.175,0.994,294.9
20201005,5.357,0.339,2.513,0.179,1.723,0.230,4.418,0.435,3.034,0.456,1.126,0.148,0.774,0.135,0.672,292.1
20201006,5.151,0.334,2.414,0.177,2.424,0.258,4.206,0.428,4.222,0.542,1.055,0.146,1.059,0.169,1.006,297.2
20201007,5.277,0.331,2.462,0.174,2.090,0.242,4.328,0.423,3.672,0.494,1.105,0.144,0.936,0.151,0.859,288.2
20201008,5.295,0.327,2.462,0.172,2.356,0.252,4.342,0.417,4.162,0.523,1.116,0.142,1.070,0.162,0.934,283.8
20201009,5.221,0.323,2.421,0.169,2.438,0.254,4.264,0.411,4.294,0.532,1.093,0.140,1.100,0.166,1.006,283.2
20201010,5.213,0.319,2.410,0.167,2.424,0.251,4.252,0.404,4.277,0.525,1.094,0.138,1.101,0.164,1.004,279.9
20201011,5.307,0.315,2.443,0.164,1.937,0.231,4.341,0.398,3.449,0.465,1.133,0.136,0.901,0.140,0.754,272.6
20201012,4.331,0.307,2.012,0.160,1.339,0.191,3.373,0.390,2.228,0.376,0.796,0.133,0.523,0.111,0.701,314.5
20201013,4.722,0.305,2.174,0.159,1.611,0.208,3.755,0.385,2.751,0.417,0.932,0.132,0.676,0.125,0.827,290.2
20201014,4.518,0.300,2.079,0.156,2.057,0.223,3.552,0.378,3.520,0.465,0.866,0.129,0.859,0.145,0.967,296.2
20201015,4.561,0.297,2.091,0.153,1.974,0.218,3.592,0.373,3.388,0.452,0.885,0.127,0.833,0.140,0.944,290.0
20201016,4.586,0.293,2.095,0.151,1.787,0.210,3.614,0.367,3.058,0.429,0.897,0.126,0.752,0.131,0.900,284.9
20201017,4.483,0.289,2.044,0.149,1.887,0.211,3.511,0.361,3.231,0.435,0.866,0.124,0.795,0.134,0.961,285.9
20201018,4.233,0.284,1.930,0.146,1.597,0.194,3.265,0.355,2.686,0.394,0.786,0.122,0.644,0.120,0.887,294.9
20201019,4.169,0.280,1.896,0.144,1.823,0.202,3.202,0.349,3.072,0.421,0.769,0.119,0.736,0.131,0.980,294.2
20201020,4.214,0.277,1.909,0.141,1.924,0.206,3.244,0.344,3.269,0.430,0.787,0.118,0.793,0.134,1.008,287.7
20201021,4.176,0.273,1.887,0.139,1.902,0.203,3.206,0.338,3.231,0.424,0.779,0.116,0.785,0.133,1.007,285.6
20201022,4.429,0.270,1.987,0.137,2.004,0.208,3.446,0.334,3.475,0.432,0.867,0.114,0.874,0.135,1.012,269.0
20201023,4.487,0.267,2.005,0.135,1.985,0.205,3.499,0.328,3.462,0.426,0.891,0.112,0.881,0.132,0.997,262.6
20201024,4.364,0.263,1.947,0.133,1.382,0.177,3.380,0.322,2.422,0.347,0.853,0.111,0.615,0.103,0.603,264.4
20201025,3.810,0.257,1.709,0.130,1.532,0.177,2.852,0.317,2.551,0.363,0.676,0.109,0.604,0.112,0.929,289.7
20201026,3.923,0.254,1.750,0.128,1.765,0.188,2.958,0.312,2.983,0.391,0.715,0.107,0.721,0.122,1.009,279.0
20201027,3.062,0.249,1.386,0.126,1.195,0.153,2.147,0.306,1.860,0.312,0.460,0.105,0.400,0.098,0.826,335.9
20201028,3.542,0.246,1.581,0.124,1.365,0.163,2.597,0.301,2.236,0.332,0.603,0.103,0.518,0.102,0.892,293.7
20201029,3.389,0.243,1.512,0.122,1.499,0.168,2.453,0.296,2.431,0.351,0.560,0.102,0.555,0.111,0.997,299.9
20201030,3.726,0.240,1.646,0.120,1.488,0.168,2.768,0.292,2.494,0.343,0.666,0.100,0.599,0.106,0.930,274.0
20201031,3.713,0.237,1.635,0.118,1.602,0.172,2.754,0.287,2.695,0.356,0.665,0.099,0.650,0.111,0.991,270.8
20201101,3.757,0.234,1.648,0.116,1.642,0.173,2.795,0.283,2.786,0.357,0.683,0.098,0.681,0.112,0.992,264.3
20201102,3.498,0.230,1.537,0.114,1.406,0.158,2.554,0.278,2.352,0.322,0.605,0.096,0.560,0.099,0.868,275.5
20201103,3.509,0.227,1.536,0.112,1.544,0.164,2.563,0.273,2.575,0.340,0.612,0.094,0.615,0.107,1.008,270.8
20201104,3.420,0.224,1.495,0.111,1.100,0.141,2.481,0.269,1.853,0.274,0.588,0.093,0.443,0.081,0.610,272.4
20201105,3.534,0.221,1.536,0.109,1.466,0.158,2.585,0.265,2.481,0.322,0.626,0.091,0.603,0.100,0.892,261.6
20201106,3.438,0.218,1.492,0.107,1.345,0.151,2.496,0.261,2.253,0.306,0.599,0.090,0.541,0.094,0.882,263.5
20201107,3.440,0.215,1.489,0.106,1.471,0.156,2.497,0.257,2.468,0.321,0.603,0.089,0.596,0.100,0.980,259.6
20201108,3.066,0.211,1.333,0.103,1.318,0.146,2.157,0.251,2.132,0.301,0.494,0.087,0.489,0.095,0.985,280.4
20201109,3.037,0.209,1.317,0.102,1.297,0.143,2.131,0.248,2.098,0.296,0.489,0.086,0.481,0.093,0.978,278.5
20201110,2.991,0.206,1.295,0.100,1.271,0.141,2.090,0.244,2.054,0.290,0.478,0.085,0.470,0.091,0.965,277.9
20201111,2.885,0.203,1.248,0.099,1.083,0.130,1.994,0.240,1.725,0.262,0.451,0.083,0.390,0.081,0.888,282.1
20201112,2.806,0.200,1.213,0.097,1.189,0.134,1.924,0.237,1.889,0.277,0.431,0.082,0.424,0.087,0.956,284.5
20201113,2.611,0.197,1.131,0.096,1.067,0.126,1.750,0.233,1.656,0.259,0.381,0.081,0.360,0.082,0.908,297.8
20201114,2.547,0.195,1.103,0.094,1.095,0.127,1.694,0.229,1.684,0.263,0.366,0.080,0.364,0.084,0.984,299.8
20201115,2.494,0.192,1.078,0.093,0.909,0.115,1.648,0.226,1.394,0.229,0.354,0.078,0.300,0.072,0.831,300.8
20201116,2.482,0.190,1.070,0.092,0.975,0.117,1.638,0.223,1.504,0.239,0.353,0.077,0.325,0.075,0.841,298.0
20201117,2.432,0.188,1.048,0.091,0.793,0.107,1.595,0.220,1.208,0.209,0.342,0.076,0.259,0.064,0.755,299.1
20201118,2.696,0.186,1.149,0.090,0.973,0.117,1.829,0.217,1.551,0.233,0.414,0.076,0.351,0.072,0.811,270.8
20201119,2.912,0.184,1.231,0.089,0.915,0.118,2.020,0.214,1.478,0.230,0.477,0.075,0.345,0.070,0.847,251.3
20201120,2.878,0.182,1.214,0.087,1.051,0.121,1.989,0.212,1.720,0.242,0.469,0.074,0.405,0.074,0.873,250.5
20201121,2.173,0.180,0.934,0.086,0.621,0.092,1.371,0.208,0.919,0.175,0.284,0.072,0.191,0.053,0.610,312.8
20201122,2.110,0.178,0.907,0.085,0.445,0.082,1.317,0.205,0.649,0.146,0.270,0.072,0.133,0.041,0.463,317.0
20201123,2.120,0.176,0.909,0.084,0.784,0.101,1.327,0.203,1.155,0.202,0.274,0.071,0.239,0.064,0.778,311.8
20201124,2.393,0.174,1.013,0.083,0.906,0.109,1.565,0.200,1.398,0.218,0.344,0.070,0.307,0.069,0.907,277.7
20201125,2.369,0.173,1.001,0.082,0.990,0.113,1.545,0.198,1.527,0.231,0.339,0.069,0.335,0.074,0.994,276.9
20201126,2.431,0.171,1.023,0.081,1.028,0.114,1.599,0.196,1.607,0.234,0.356,0.069,0.358,0.075,1.006,268.0
20201127,2.235,0.169,0.945,0.080,0.707,0.095,1.431,0.194,1.079,0.183,0.308,0.068,0.233,0.056,0.692,284.5
20201128,1.964,0.167,0.838,0.079,0.809,0.101,1.198,0.192,1.159,0.208,0.244,0.067,0.236,0.068,0.955,315.0
20201129,1.999,0.166,0.850,0.079,0.563,0.084,1.229,0.190,0.833,0.158,0.253,0.066,0.172,0.048,0.557,306.8
20201130,2.136,0.165,0.901,0.078,0.805,0.099,1.348,0.187,1.197,0.200,0.287,0.066,0.254,0.063,0.944,286.7
20201201,2.079,0.163,0.877,0.077,0.874,0.103,1.299,0.185,1.295,0.211,0.274,0.065,0.273,0.068,1.001,290.7
20201202,1.980,0.162,0.837,0.076,0.722,0.092,1.215,0.184,1.058,0.184,0.251,0.064,0.219,0.059,0.803,300.7
20201203,1.935,0.161,0.818,0.076,0.615,0.086,1.178,0.182,0.889,0.165,0.242,0.064,0.183,0.052,0.737,304.0
20201204,1.888,0.160,0.799,0.075,0.788,0.097,1.138,0.181,1.123,0.200,0.232,0.063,0.229,0.065,0.984,308.1
20201205,2.100,0.159,0.879,0.075,0.827,0.098,1.319,0.179,1.241,0.199,0.283,0.063,0.266,0.064,0.955,278.4
20201206,1.944,0.158,0.818,0.074,0.738,0.093,1.188,0.178,1.072,0.186,0.246,0.062,0.223,0.060,0.907,295.5
20201207,1.842,0.157,0.777,0.073,0.778,0.095,1.102,0.177,1.103,0.197,0.224,0.062,0.224,0.065,0.999,307.8
20201208,1.778,0.156,0.752,0.073,0.703,0.090,1.048,0.176,0.990,0.183,0.210,0.062,0.199,0.060,0.887,315.6
20201209,1.685,0.155,0.715,0.073,0.537,0.078,0.970,0.174,0.751,0.150,0.190,0.061,0.148,0.047,0.583,329.5
20201210,1.832,0.154,0.770,0.072,0.505,0.077,1.094,0.174,0.719,0.144,0.223,0.061,0.146,0.044,0.636,303.5
20201211,1.990,0.154,0.830,0.072,0.599,0.084,1.228,0.173,0.888,0.159,0.260,0.061,0.188,0.049,0.705,280.6
20201212,1.853,0.153,0.777,0.072,0.428,0.076,1.113,0.172,0.585,0.137,0.229,0.060,0.119,0.041,0.765,297.3
20201213,2.027,0.153,0.842,0.071,0.801,0.095,1.260,0.171,1.201,0.191,0.270,0.060,0.258,0.061,0.931,273.6
20201214,2.146,0.153,0.887,0.071,0.891,0.100,1.361,0.171,1.367,0.203,0.300,0.060,0.301,0.065,1.006,259.7
20201215,2.090,0.154,0.865,0.071,0.849,0.097,1.313,0.170,1.290,0.196,0.286,0.060,0.281,0.063,0.958,265.3
20201216,2.171,0.153,0.896,0.071,0.898,0.100,1.381,0.170,1.384,0.202,0.306,0.060,0.307,0.065,1.003,256.2
20201217,2.161,0.153,0.891,0.071,0.694,0.089,1.372,0.169,1.070,0.171,0.304,0.059,0.237,0.052,0.755,256.6
20201218,1.991,0.152,0.826,0.071,0.547,0.080,1.229,0.169,0.814,0.148,0.262,0.059,0.173,0.045,0.644,274.6
20201219,1.792,0.152,0.750,0.070,0.556,0.078,1.062,0.168,0.811,0.148,0.216,0.059,0.166,0.046,0.585,300.8
20201220,1.834,0.152,0.766,0.070,0.660,0.084,1.098,0.168,0.964,0.167,0.226,0.059,0.199,0.053,0.724,294.3
20201221,1.664,0.151,0.701,0.070,0.535,0.077,0.955,0.168,0.719,0.150,0.188,0.059,0.142,0.048,0.843,321.4
20201222,1.738,0.151,0.730,0.070,0.671,0.087,1.017,0.168,0.929,0.175,0.204,0.059,0.186,0.057,0.964,308.8
20201223,1.871,0.152,0.780,0.070,0.786,0.093,1.129,0.168,1.137,0.192,0.234,0.059,0.236,0.062,1.007,289.2
20201224,1.862,0.152,0.777,0.070,0.783,0.093,1.121,0.168,1.129,0.191,0.232,0.059,0.234,0.062,1.008,290.8
20201225,1.768,0.152,0.742,0.070,0.745,0.091,1.042,0.169,1.047,0.188,0.211,0.059,0.212,0.062,1.001,305.1
20201226,1.625,0.152,0.687,0.070,0.504,0.075,0.922,0.169,0.670,0.145,0.180,0.059,0.130,0.046,0.797,330.5
20201227,1.650,0.152,0.697,0.071,0.505,0.076,0.942,0.169,0.672,0.146,0.185,0.059,0.132,0.046,0.820,326.8
20201228,1.648,0.152,0.697,0.071,0.700,0.090,0.940,0.170,0.944,0.186,0.184,0.060,0.185,0.062,1.007,328.2
20201229,1.800,0.153,0.756,0.072,0.762,0.093,1.067,0.172,1.076,0.193,0.217,0.060,0.218,0.063,1.009,303.9
20201230,1.663,0.153,0.704,0.072,0.639,0.085,0.952,0.172,0.866,0.173,0.186,0.061,0.169,0.057,0.873,328.2
20201231,1.668,0.154,0.707,0.072,0.688,0.089,0.955,0.173,0.929,0.185,0.187,0.061,0.182,0.061,0.975,328.9
20210101,1.652,0.155,0.701,0.072,0.707,0.091,0.941,0.174,0.948,0.190,0.183,0.061,0.184,0.063,1.008,333.7
20210102,1.528,0.155,0.654,0.073,0.644,0.088,0.836,0.175,0.825,0.184,0.157,0.061,0.155,0.061,0.957,361.8
20210103,1.687,0.156,0.716,0.073,0.722,0.093,0.969,0.176,0.976,0.193,0.189,0.062,0.191,0.064,1.008,331.3
20210104,1.788,0.157,0.756,0.074,0.761,0.095,1.054,0.177,1.061,0.197,0.211,0.062,0.212,0.065,1.006,316.1
20210105,1.849,0.158,0.780,0.074,0.646,0.087,1.104,0.178,0.922,0.171,0.224,0.063,0.187,0.054,0.790,308.9
20210106,1.881,0.160,0.794,0.075,0.407,0.074,1.130,0.180,0.569,0.130,0.230,0.063,0.116,0.038,0.574,306.6
20210107,1.928,0.161,0.813,0.075,0.693,0.090,1.169,0.181,1.001,0.180,0.240,0.063,0.206,0.057,0.839,302.4
20210108,1.913,0.162,0.809,0.076,0.708,0.091,1.156,0.182,1.024,0.183,0.236,0.064,0.210,0.058,0.799,307.0
20210109,1.969,0.163,0.832,0.077,0.618,0.087,1.203,0.184,0.900,0.167,0.248,0.064,0.186,0.052,0.705,301.9
20210110,1.955,0.164,0.828,0.077,0.504,0.081,1.190,0.186,0.712,0.149,0.244,0.065,0.145,0.045,0.672,306.7
20210111,2.047,0.166,0.865,0.078,0.846,0.102,1.267,0.188,1.237,0.209,0.264,0.066,0.258,0.068,0.986,297.4
20210112,1.892,0.167,0.807,0.079,0.572,0.084,1.134,0.189,0.816,0.160,0.227,0.066,0.164,0.050,0.659,322.3
20210113,2.149,0.169,0.909,0.080,0.437,0.081,1.353,0.192,0.645,0.143,0.286,0.067,0.136,0.040,0.515,291.0
20210114,2.361,0.171,0.993,0.081,0.811,0.102,1.535,0.195,1.247,0.201,0.338,0.068,0.274,0.062,0.863,271.5
20210115,1.939,0.172,0.831,0.081,0.687,0.094,1.170,0.196,0.965,0.187,0.234,0.069,0.193,0.060,0.830,325.8
20210116,1.557,0.173,0.684,0.082,0.489,0.080,0.840,0.198,0.604,0.157,0.152,0.069,0.110,0.051,0.715,406.6
20210117,1.900,0.175,0.820,0.083,0.709,0.097,1.134,0.201,0.974,0.196,0.223,0.070,0.192,0.064,0.914,339.9
20210118,1.841,0.177,0.799,0.084,0.593,0.088,1.081,0.203,0.801,0.174,0.209,0.071,0.155,0.055,0.764,354.4
20210119,2.152,0.179,0.923,0.085,0.900,0.110,1.349,0.206,1.313,0.228,0.279,0.072,0.271,0.074,0.990,311.8
20210120,2.096,0.181,0.904,0.086,0.910,0.112,1.299,0.208,1.308,0.234,0.264,0.073,0.266,0.076,1.008,323.1
20210121,1.876,0.183,0.819,0.088,0.599,0.090,1.105,0.212,0.817,0.177,0.212,0.074,0.157,0.056,0.659,362.4
20210122,2.162,0.185,0.934,0.089,0.785,0.104,1.354,0.215,1.140,0.210,0.276,0.075,0.233,0.067,0.823,322.8
20210123,1.947,0.187,0.852,0.090,0.686,0.099,1.164,0.218,0.936,0.198,0.225,0.076,0.181,0.064,0.791,359.9
20210124,2.019,0.189,0.883,0.091,0.523,0.087,1.224,0.221,0.741,0.161,0.240,0.077,0.146,0.049,0.515,353.1
20210125,2.303,0.192,0.999,0.093,0.735,0.104,1.473,0.224,1.074,0.204,0.305,0.078,0.222,0.063,0.801,318.3
20210126,2.272,0.194,0.989,0.094,0.937,0.118,1.444,0.227,1.366,0.243,0.296,0.079,0.280,0.078,0.944,326.8
20210127,2.496,0.197,1.081,0.095,0.766,0.108,1.641,0.230,1.162,0.209,0.350,0.080,0.247,0.063,0.698,305.6
20210128,2.485,0.200,1.080,0.097,0.715,0.106,1.630,0.235,1.078,0.202,0.345,0.081,0.229,0.061,0.691,311.1
20210129,2.578,0.202,1.121,0.098,0.881,0.117,1.712,0.238,1.351,0.230,0.367,0.083,0.290,0.071,0.742,305.9
20210130,2.470,0.205,1.081,0.100,1.051,0.128,1.614,0.241,1.578,0.266,0.337,0.084,0.330,0.085,0.920,322.0
20210131,2.186,0.207,0.970,0.101,0.784,0.111,1.358,0.245,1.102,0.225,0.266,0.085,0.216,0.072,0.767,364.3
20210201,2.544,0.210,1.118,0.103,0.544,0.104,1.677,0.249,0.791,0.188,0.352,0.086,0.163,0.054,0.593,323.5
20210202,3.031,0.214,1.318,0.104,1.296,0.145,2.116,0.253,2.081,0.299,0.481,0.088,0.473,0.094,0.982,283.6
20210203,3.006,0.217,1.312,0.106,1.316,0.148,2.094,0.258,2.102,0.307,0.471,0.089,0.473,0.097,0.993,289.8
20210204,2.983,0.219,1.307,0.108,1.202,0.142,2.072,0.262,1.907,0.291,0.462,0.091,0.425,0.091,0.911,296.0
20210205,3.131,0.223,1.371,0.110,1.366,0.153,2.206,0.266,2.200,0.317,0.501,0.092,0.500,0.100,0.988,288.8
20210206,3.302,0.226,1.445,0.111,1.344,0.152,2.363,0.270,2.218,0.310,0.548,0.093,0.517,0.096,0.833,280.8
20210207,2.988,0.228,1.322,0.113,0.363,0.109,2.075,0.274,0.544,0.185,0.455,0.095,0.117,0.047,0.409,309.2
20210208,2.939,0.231,1.306,0.114,1.184,0.145,2.029,0.278,1.850,0.297,0.439,0.096,0.401,0.093,0.840,318.3
20210209,2.904,0.234,1.296,0.117,1.275,0.153,1.995,0.283,1.962,0.320,0.427,0.098,0.420,0.102,0.987,326.5
20210210,3.025,0.237,1.351,0.118,1.176,0.147,2.107,0.288,1.839,0.300,0.458,0.099,0.399,0.094,0.813,320.3
20210211,3.227,0.241,1.439,0.120,1.315,0.158,2.293,0.293,2.089,0.324,0.512,0.101,0.465,0.101,0.944,308.3
20210212,3.515,0.245,1.563,0.123,1.544,0.172,2.562,0.298,2.530,0.357,0.593,0.103,0.586,0.112,0.993,292.1
20210213,3.201,0.247,1.438,0.124,0.808,0.132,2.268,0.302,1.281,0.246,0.498,0.104,0.282,0.070,0.528,320.0
20210214,3.400,0.251,1.526,0.127,0.970,0.143,2.454,0.308,1.579,0.272,0.553,0.106,0.358,0.079,0.574,309.1
20210215,3.396,0.254,1.529,0.128,1.081,0.151,2.451,0.313,1.722,0.297,0.549,0.108,0.385,0.089,0.760,314.1
20210216,3.785,0.259,1.697,0.131,1.707,0.186,2.818,0.318,2.834,0.389,0.663,0.109,0.666,0.122,1.007,292.3
20210217,3.789,0.263,1.705,0.133,1.712,0.188,2.822,0.323,2.833,0.393,0.660,0.111,0.663,0.124,1.006,296.4
20210218,3.633,0.266,1.645,0.135,1.563,0.180,2.675,0.328,2.552,0.374,0.609,0.113,0.583,0.117,0.911,311.2
20210219,3.194,0.268,1.465,0.137,1.469,0.179,2.256,0.334,2.261,0.379,0.478,0.115,0.480,0.121,1.003,351.3
20210220,3.537,0.273,1.616,0.140,1.629,0.189,2.583,0.340,2.604,0.398,0.574,0.117,0.578,0.126,1.008,327.7
20210221,3.848,0.278,1.754,0.142,1.655,0.190,2.881,0.346,2.737,0.394,0.664,0.119,0.633,0.123,0.861,310.7
20210222,4.082,0.282,1.859,0.145,1.658,0.193,3.106,0.352,2.778,0.396,0.734,0.120,0.658,0.122,0.865,300.8
20210223,3.944,0.286,1.806,0.147,1.347,0.177,2.974,0.357,2.231,0.352,0.687,0.122,0.517,0.105,0.701,313.7
20210224,4.303,0.291,1.966,0.150,1.912,0.211,3.324,0.364,3.233,0.440,0.798,0.125,0.777,0.137,0.966,297.0
20210225,4.140,0.294,1.903,0.152,1.735,0.203,3.166,0.369,2.893,0.418,0.742,0.126,0.679,0.129,0.907,310.6
20210226,4.444,0.299,2.040,0.155,1.898,0.214,3.464,0.376,3.235,0.442,0.837,0.128,0.785,0.136,0.921,297.9
20210227,4.675,0.304,2.147,0.157,1.894,0.217,3.693,0.382,3.265,0.443,0.911,0.131,0.807,0.136,0.865,290.5
20210228,4.893,0.309,2.248,0.161,2.048,0.228,3.910,0.390,3.556,0.470,0.982,0.133,0.892,0.145,0.921,284.4
20210301,4.981,0.314,2.294,0.163,2.289,0.242,3.999,0.396,3.990,0.505,1.009,0.135,1.006,0.157,1.001,284.4
20210302,4.966,0.318,2.295,0.166,2.075,0.233,3.988,0.402,3.610,0.478,0.999,0.137,0.906,0.147,0.893,289.0
20210303,4.891,0.322,2.270,0.168,2.062,0.234,3.917,0.408,3.551,0.483,0.969,0.139,0.876,0.149,0.923,296.3
20210304,4.879,0.326,2.272,0.171,1.867,0.224,3.908,0.414,3.224,0.456,0.960,0.141,0.793,0.138,0.742,300.9
20210305,4.785,0.329,2.239,0.173,1.458,0.207,3.817,0.421,2.492,0.404,0.924,0.143,0.604,0.118,0.632,309.5
20210306,4.599,0.332,2.177,0.176,2.147,0.242,3.662,0.426,3.618,0.508,0.867,0.145,0.857,0.159,0.962,323.5
20210307,4.299,0.335,2.040,0.177,1.962,0.233,3.336,0.431,3.208,0.491,0.756,0.147,0.727,0.154,0.966,345.8
20210308,4.002,0.338,1.915,0.179,1.744,0.221,3.039,0.437,2.765,0.464,0.660,0.149,0.600,0.146,0.913,371.4
20210309,4.568,0.344,2.173,0.183,1.256,0.201,3.610,0.446,2.067,0.387,0.836,0.152,0.475,0.112,0.615,338.1
20210310,4.274,0.347,2.049,0.185,1.854,0.231,3.314,0.451,2.995,0.484,0.738,0.153,0.667,0.151,0.919,361.2
20210311,4.696,0.353,2.245,0.189,2.167,0.253,3.744,0.458,3.608,0.532,0.872,0.156,0.839,0.166,0.975,339.2
20210312,5.812,0.364,2.750,0.194,2.769,0.290,4.883,0.469,4.916,0.608,1.265,0.159,1.273,0.189,1.007,291.3
20210313,5.526,0.366,2.631,0.197,2.376,0.269,4.596,0.475,4.183,0.556,1.154,0.161,1.058,0.170,0.822,306.3
20210314,5.194,0.368,2.491,0.198,2.425,0.274,4.260,0.480,4.144,0.576,1.031,0.163,1.002,0.179,0.986,325.1
20210315,4.753,0.370,2.300,0.200,2.173,0.260,3.811,0.485,3.604,0.547,0.877,0.165,0.830,0.170,0.945,352.7
20210316,4.777,0.373,2.319,0.202,1.977,0.249,3.840,0.491,3.274,0.516,0.882,0.167,0.750,0.159,0.822,355.2
20210317,5.045,0.377,2.447,0.205,1.749,0.244,4.119,0.498,2.913,0.490,0.970,0.169,0.680,0.147,0.790,344.0
20210318,4.639,0.378,2.271,0.206,1.927,0.247,3.703,0.502,3.169,0.512,0.831,0.171,0.715,0.158,0.800,371.8
20210319,4.289,0.380,2.118,0.208,0.921,0.187,3.344,0.507,1.458,0.341,0.717,0.172,0.313,0.094,0.416,400.7
20210320,4.531,0.384,2.236,0.210,0.723,0.187,3.597,0.513,1.155,0.328,0.791,0.174,0.253,0.085,0.359,387.2
20210321,4.174,0.385,2.079,0.212,1.156,0.202,3.228,0.519,1.806,0.387,0.677,0.177,0.380,0.112,0.535,418.7
20210322,3.972,0.388,1.993,0.214,1.872,0.253,3.019,0.524,2.845,0.545,0.614,0.178,0.578,0.174,0.806,441.3
20210323,4.822,0.394,2.391,0.218,2.184,0.271,3.910,0.532,3.592,0.572,0.878,0.181,0.810,0.178,0.859,379.7
20210324,5.105,0.398,2.529,0.221,2.434,0.289,4.211,0.538,4.057,0.614,0.971,0.183,0.935,0.192,0.912,366.4
20210325,6.078,0.405,2.987,0.225,2.844,0.316,5.244,0.548,4.995,0.664,1.321,0.186,1.259,0.206,0.949,323.1
20210326,6.552,0.410,3.215,0.228,3.239,0.339,5.755,0.555,5.797,0.718,1.503,0.188,1.515,0.225,1.006,308.2
20210327,6.397,0.412,3.153,0.230,3.105,0.332,5.597,0.560,5.528,0.702,1.439,0.190,1.425,0.219,0.949,316.7
20210328,6.136,0.413,3.041,0.231,3.056,0.331,5.327,0.564,5.354,0.705,1.336,0.192,1.342,0.220,1.006,329.8
20210329,6.092,0.416,3.029,0.233,3.030,0.331,5.287,0.571,5.298,0.704,1.316,0.194,1.321,0.220,0.985,334.5
20210330,6.160,0.418,3.069,0.236,3.040,0.332,5.367,0.576,5.330,0.706,1.340,0.196,1.334,0.220,0.971,334.6
20210331,6.179,0.421,3.087,0.238,3.094,0.337,5.395,0.582,5.414,0.719,1.345,0.197,1.351,0.225,0.988,336.7
20210401,6.096,0.423,3.057,0.239,3.078,0.338,5.313,0.587,5.351,0.723,1.311,0.199,1.320,0.226,1.004,343.0
20210402,6.394,0.427,3.206,0.242,3.192,0.346,5.642,0.594,5.634,0.736,1.423,0.202,1.424,0.230,0.951,333.5
20210403,6.465,0.429,3.249,0.244,3.240,0.350,5.727,0.599,5.718,0.746,1.449,0.203,1.447,0.233,0.946,333.4
20210404,6.241,0.431,3.152,0.246,2.835,0.331,5.493,0.604,4.930,0.696,1.360,0.205,1.220,0.215,0.928,345.1
